web-scraper-order,web-scraper-start-url,Categoria_Electrodomesticos,Categoria_Electrodomesticos-href,Refrigeradores,Refrigeradores-href,Nombre_Producto,Nombre_Producto-href,Precio,Marca,Foto_Nevera-src
"1604780503-283","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera A Gas Natural O Propano, 275 Litros","https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=9XoGgcKrkRD2NCTiVJ8fYSlgRNwH%2FKVreIs1zxSfkNGg9%2B7h8bmxXwXX09t%2F5U3ej0jGeDHji2AvxOBw7elMjxGnf7%2B5JJEXu%2FqO80ZSAtePHC0AWVQ%2FrLSUMdcofS3iNSa7A5H3TJ0044sRJA6eeQ4ujJdE6408L7gjU1o5IPf2%2Fdm3TMo%2FoRKq37PsuI8fmDg5blyKnyCJjOJnqHqIgOGpJ54lyAWzMKvSCO023Q5%2BgvBHYta0DMtlIN4J2WmmeTCrIxLJ3wTqNv8hQkpXW9y8ofJRoBQCzkCVwfnQpVB%2BryYzREtafWRO5xSCG6VcTL%2Fb8cbpCT86WHYJNCE0ULD4iDfrSru0XAccafDbWNb9wa0VdgxhvewWHpIp0Vbp1hAurrRDlmTakpFGbh3xRKtDSRYllrRzrOxiGVfxe9rWdJoPEmtIqVkwhjLOwJ8yGrd5eo89WSBx7mDcdUfXi09JMSIWmSt5t1Ht82qfprXRNmjpKb%2Fw4FSfxKPgpvOpHOs1n%2BU%2Bkfajf6qBhfPY2cSI0JGZ9W7bi2CnJ2%2FMk558xwThv04e2UvWBOMVlP9Y%2Ftyt1LD3t4fT2dzHozYaFiMdqfOltGLaMPCci%2Bnx43Hp98K7qfvXgwVEdUSgrPV%2BthU1S5n5SCtjrsJUfPpZg68zvJfpOGGSipqvGjO%2FwlNVuNETAeLjN58EDBLnP%2BPw9Zuo0xsV8JdIyUdoFWNIqsnDeWvGfJi24goS4aJzv40TlRBVy8F19dOMv9xIE4Ei5uz4CBoryXWanUDE0l6DI7TMo7unHFujDU7Em0RrWA91ARBi3MI7zKJg%2FLK9fPQu5yXL71o8Uuf2tBpdhef7tE5mRfbPZhk%2F988GrD%2FdLPz8zVM%2B07bQoK8MnJz51JO2UiYFqQKpWhSWejSd2%2FrFIgkpocM9mXAaqgWm0f32O6XHAmVaQe%2F%2FdRqrEhS7hlJmM7fT4h88SEIS6e1Ak3AvsDnrjDFdiQ3up2mWZ3lwLLQwu0bVbPS31CYXqBUAGqThEg2pkjQbmjNV4SrazYdYFhFyNfNzDXqUjYcaytkre0UAEbiBCteRniVGwMuD0cr6x5u%2Fb07f8IqVSI5%2BRo0%2BhgLqdwpZmF4li2bR3CGAY3i1Dh7wUVuDP1%2FJ21hX7LkJ%2Fuf%2FbR0vGuAtnhJM57Cv0jtdBvT15ZAxRjogZw3TFJo427%2BdqDVhQpwZBV0oKb6yQU4HvM8xeBEWsyjJJ%2Fjmaikq%2FNzOOMwyT6fmywMVlXjgK5N4raOR%2BYyX6N10mPa5FBwBMF%2FTQU%2B8djvs3ulu%2Bu7E2Rkyubfo%2BgTZNZ%2Fswk9ICYeDRcxKIR%2FC33nKQ7C5ypyBHAOKQ7KA7NJTugpUlOd3Ks6S1nIXfF%2BQKp%2B9DnWNfr1ZLFKTsUjrMroZOZDC74j6CmafgB514mw4QJMC9Sj4ppLhUbSjdHF490a2QeAYogFIGXUEyfljEPpXFOytH4x7X6YFUuL8dIhsLhek0DRzuA5wZlltduqLwfMrsOI9fUgR9UYe1NraQkmIeR2ruvgTkbAvkBdHxr3VrtYE5NslechOPhhT4UsdwRIJ0CtOOwUv0XCU2JoFTynYiT21x7P%2BDtRRReWbHTx4AxVmITCP7GazZxpIDEgLAm3wj21tCwiD7vMXaYd2SBV4J6h1MUzMkuk9ymL4gX5mc1MmKGOREZohc8k6mWb%2F3uK5HtOVWICHSwMH2MQoSXuO4nlCPDiIMqIpUQXRv8Vf1NGvNY1GaodYBnW3%2BZZXGtyDoxNIWfMMpVSfwbFNdjlX2fXwLHyWTbzXWFdGspbSV%2Fo%3D","","","https://http2.mlstatic.com/nevera-a-gas-natural-o-propano-275-litros-D_NQ_NP_955763-MCO31737694708_082019-O.webp"
"1604780417-208","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Mabe Mini Bar  45 Lt","https://articulo.mercadolibre.com.co/MCO-579999539-mabe-mini-bar-45-lt-_JM#position=54&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","585.000","",""
"1604780607-375","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Siberia 230 Litros Haceb - Manija Integrada - Titanio","https://articulo.mercadolibre.com.co/MCO-543757590-nevera-siberia-230-litros-haceb-manija-integrada-titanio-_JM#searchVariation=47126189569&position=2&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.162.900","",""
"1604780597-365","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Negra No Frost 372 - Ref Cr 372b / 270l","https://articulo.mercadolibre.com.co/MCO-499641481-nevera-challenger-negra-no-frost-372-ref-cr-372b-270l-_JM#searchVariation=38991665857&position=5&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.069.900","",""
"1604780591-361","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Himalaya 447 Litros Haceb - Control Interno - Titanio","https://articulo.mercadolibre.com.co/MCO-543764018-nevera-himalaya-447-litros-haceb-control-interno-titanio-_JM#searchVariation=47129873988&position=7&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-himalaya-447-litros-haceb-control-interno-titanio-D_NQ_NP_600604-MCO33027537091_112019-O.webp"
"1604780445-231","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Mini  Figadiere Portatil","https://articulo.mercadolibre.com.co/MCO-590365856-nevera-mini-figadiere-portatil-_JM#searchVariation=66381602973&position=46&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","250.000","",""
"1604780449-234","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Minibar 67 Lts Hyrf67s Hyundai","https://articulo.mercadolibre.com.co/MCO-555232315-nevera-minibar-67-lts-hyrf67s-hyundai-_JM#position=45&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","615.739","",""
"1604780534-309","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Frost Negra 252b - Ref Cr 252 / 223 L","https://articulo.mercadolibre.com.co/MCO-499633663-nevera-challenger-frost-negra-252b-ref-cr-252-223-l-_JM#searchVariation=38988194816&position=23&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Challenger",""
"1604780537-312","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Congelador Horizontal Electrolux Efcc20c3hqw Blanco 200l","https://articulo.mercadolibre.com.co/MCO-511209745-congelador-horizontal-electrolux-efcc20c3hqw-blanco-200l-_JM#searchVariation=39799928303&position=22&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","889.900","",""
"1604780565-339","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Frost Negra 262 - Ref Cr 262 / 250l","https://articulo.mercadolibre.com.co/MCO-499634365-nevera-challenger-frost-negra-262-ref-cr-262-250l-_JM#searchVariation=38989894754&position=14&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","829.900","",""
"1604780424-214","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Ejecutiva Clima Fresh De 2 Puertas Cf_87s","https://articulo.mercadolibre.com.co/MCO-567899642-nevera-ejecutiva-clima-fresh-de-2-puertas-cf87s-_JM#searchVariation=58697589980&position=52&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","870.000","",""
"1604780464-247","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua  Samsung Da29 00020b","https://articulo.mercadolibre.com.co/MCO-477089889-filtro-de-agua-samsung-da29-00020b-_JM#position=42&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/filtro-de-agua-samsung-da29-00020b-D_NQ_NP_867688-MCO43088570930_082020-O.webp"
"1604780488-267","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua  Para Nevera LG  Adq36006101 Y Aire( Lt700p )","https://articulo.mercadolibre.com.co/MCO-451548167-filtro-de-agua-para-nevera-lg-adq36006101-y-aire-lt700p--_JM#position=35&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","125.000","",""
"1604780453-237","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera No Frost 300 Lts. Brutos Grafito Mabe - Rma300fbcg","https://articulo.mercadolibre.com.co/MCO-507509701-nevera-no-frost-300-lts-brutos-grafito-mabe-rma300fbcg-_JM#searchVariation=40936035158&position=44&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.679.900","",""
"1604780594-362","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger No Frost Quantium 312 - Ref Cr 312 / 232l","https://articulo.mercadolibre.com.co/MCO-499634974-nevera-challenger-no-frost-quantium-312-ref-cr-312-232l-_JM#position=6&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","959.900","",""
"1604780527-302","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Siberia 259 Litros Haceb-manija Integrada - Inox Mate","https://articulo.mercadolibre.com.co/MCO-543758497-nevera-siberia-259-litros-haceb-manija-integrada-inox-mate-_JM#searchVariation=47126894625&position=25&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.207.641","",""
"1604780552-326","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Siberia 230 Litros Haceb - Manija Externa Aluminio","https://articulo.mercadolibre.com.co/MCO-543758082-nevera-siberia-230-litros-haceb-manija-externa-aluminio-_JM#searchVariation=47126473027&position=18&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.126.312","",""
"1604780472-256","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Mini Bar Challenger Gris - Cr 086","https://articulo.mercadolibre.com.co/MCO-518274054-mini-bar-challenger-gris-cr-086-_JM#position=39&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Challenger",""
"1604780491-270","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Quantium No Frost 428 - Ref Cr 428 / 370l","https://articulo.mercadolibre.com.co/MCO-499642613-nevera-challenger-quantium-no-frost-428-ref-cr-428-370l-_JM#position=34&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.299.900","",""
"1604780576-348","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Minibar 47 Haceb - 46 Litros - Blanco","https://articulo.mercadolibre.com.co/MCO-450813209-minibar-47-haceb-46-litros-blanco-_JM#searchVariation=38806562469&position=11&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","506.900","",""
"1604780601-369","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Para Nevera Samsung Da29-00020b","https://articulo.mercadolibre.com.co/MCO-452323535-filtro-de-agua-para-nevera-samsung-da29-00020b-_JM#position=4&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Samsung",""
"1604780541-315","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Siberia 259 Litros Haceb - Manija Externa - Inox Mate","https://articulo.mercadolibre.com.co/MCO-543758951-nevera-siberia-259-litros-haceb-manija-externa-inox-mate-_JM#searchVariation=47127167646&position=21&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.482.900","",""
"1604780597-367","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Negra No Frost 372 - Ref Cr 372b / 270l","https://articulo.mercadolibre.com.co/MCO-499641481-nevera-challenger-negra-no-frost-372-ref-cr-372b-270l-_JM#searchVariation=38991665857&position=5&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-challenger-negra-no-frost-372-ref-cr-372b-270l-D_NQ_NP_935693-MCO41468656342_042020-O.webp"
"1604780586-355","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Para Nevera Samsung Haf-cin/xap Da29-00020b","https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=AYt0hluSxvRarOo5tPDreTFA%2FBEI5OuY%2BdAmlYJKGHr0bzybZipcKrUMdQWwXGVdltjvplKnxjHQOJ1KEv1DbgiFitNayc8CHgikZHfNkgr9PQjYJQjYL7MNEYz10sAV8QUwn1jV5KDJZ0fh7939KtwdYSGbb7kGAfTv1KIaDEUF%2Fw%2FlA7nvp1a%2FjlehiNNw%2BhJL2ta9CN%2BqNm85l3aqdY8q%2FYad7Eq1WX4Pu8NeyhWSkc745VHbjGCOEh5iI99q7qxRvhon9jD4bQa62207WvZYu9%2BJYAaodsLgSLOmJjqhHWc%2B2%2Bxe2PcY77O8%2B774If8w%2FRvgKh7gCwMiMOog7wOlZGZkEg5u31zOJmRnX899qE7m0e6O1Tz6w1FfeVldYghvxcV71o1BP8UyGZs%2BC309c6y59J5QOmRhgWJm94mTAKV1MINPyGezRWCZP%2Baesl1L0gw0lL%2BXMp45z56hohpeLRW1h%2FuHbBKNPtjZgyYA0YFeTKWegIcKMbMsS3KxDrhCzOPYq8TJGyPijW5Y5tTkRanLS6bO1fbKZCiHB5cxtiB8E4ho%2FPmwo5Jx3F2crX6JmEGB88d6%2FfhDhIlRWLOozQllFK050Um3NP8SYR2ryWgty5r9YFOCOVTrAIIVleYJzl9q4Qf5ROwEMMlqXIGO3UjKf2LR99s3wFnDvRsrWFHNw7Vvd7pMg3orRTb1MP7Va6ok3oE2pCDlXOaauoXxN215bEHRkgef3NxBz3Wp5lauB1p%2BKc9x6F5fKcZaRGk6eKuRD0wf1K7Yay44zOnh9vkJSxoKLzSYQGeXtcfm0gM2xfAF1%2BSlzRVTx2VptLh%2BDAsS8njKBVE8oP0wfVzX%2B3Zzsvd7VcyAwBC1xiolPs8DhZ8MjyjeSeezKH79FHmsOer9Cz%2Fl3OE02AxuL1G%2BujZKTuMJxZWzUzdEyiFKLicskh0NNxcrcRtBZImSQIegAI0cht%2FVtnxmp%2FqCrTyeybWq5NOE6bXT6MJy5mQ47wk88bQdQBofwloKZpgiRanF81SI4EEWSGISvFpq%2BIncWenvv3jwweWmli%2Fww%2BUKYZuNX8zzl77hjHOWOTgLgQic2YfOLWDQkNe5bQPzi%2FtY7Nl%2B4HjEEJZdgER3GKTGAo0J4eeUIspH4T%2BM4TZH4Z1Fb%2F6bgG9z7U%2FR7aTP4vSoDu8BrcHw%2FL5T1lQa0aLHt7kHQO9jE6lRf3cFbdToVCioDDu1bnZD9xbvHlZ9myTzfspTXW%2F2ONnU0FuMlKUJZCFt76VhE8gZcoGTeVbIqJnm%2BVwIuJulDh2SXhc60O%2FJV9PD9N3uAEGvMDdLjIqK8fQGnOHAPwgghnlE98nwtpTmX4qV%2FKW0w5I6oAvEk7ZVkqdlbqd3O%2BwbLr37Dfdfeh70K5JRGh%2FuED2%2BwW%2FvKK8om%2Fr5Yi5R6xIWmKHL3ufCBgnuKatLDCo0zCb%2Fvfo1%2BkIkjvHJ15Ozwoik1zpkeOaBQhW8z%2FT%2Fpf6Vc3NUIq3To5BoEYUsVc9rnjHMj3vGxchb8t7uNRsVJet2RbJ2VtjU%2FmnNQG35olRWIYqoh2D5GE8202tRTIEFK3WKvRfwJgWezvK1Fh09148qmeIFKfl8DeGlwrFp7JWz1vUvMSSX%2Fx%2BIWMGxx0eQ%2FZghTGu%2F3ajQ7AQpPLOCb1nWNefSBiu0fwJr1YRFatcVT5UTNBS%2BswtG34yHRWBLNPFfoLokZX%2FR75gGniVSWY0Z23AhfWnt5dtVcs7LZ69nD8vPASu9h5Iyfb0LLfeTjpylvusdYIMwgPoeZ5jr7M8oSHrsovzCxXs%2BXNoee%2FT6opj39KqMvZhpFKCpF9D52w%3D%3D","139.900","",""
"1604780562-336","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Frost Quantium 262 - Ref Cr 262 / 250l","https://articulo.mercadolibre.com.co/MCO-499634633-nevera-challenger-frost-quantium-262-ref-cr-262-250l-_JM#searchVariation=38991156511&position=15&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","809.900","",""
"1604780555-331","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Nevera LG Premium  5231ja2002a Adq729109","https://articulo.mercadolibre.com.co/MCO-451548140-filtro-de-agua-nevera-lg-premium-5231ja2002a-adq729109-_JM#position=17&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/filtro-de-agua-nevera-lg-premium-5231ja2002a-adq729109-D_NQ_NP_835611-MCO31107180691_062019-O.webp"
"1604780411-202","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Ejecutiva De Una Puerta Cf_93s","https://articulo.mercadolibre.com.co/MCO-567899097-nevera-ejecutiva-de-una-puerta-cf93s-_JM#searchVariation=58697070576&position=56&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","800.000","",""
"1604780576-349","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Minibar 47 Haceb - 46 Litros - Blanco","https://articulo.mercadolibre.com.co/MCO-450813209-minibar-47-haceb-46-litros-blanco-_JM#searchVariation=38806562469&position=11&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","456.210","",""
